,gene,slope,intercept,r_value,r_squared,p_value,std_err
5652,LRRC66,0.19638445627676096,8.351473309982108,0.3959238285556663,0.15675567801817666,2.9072523480817825e-05,0.04488007465117189
5653,LRRC75A,0.357222549815848,7.1414126772744915,0.5188228734801229,0.26917717404617164,1.4294767859601202e-08,0.057997221846536204
5654,LRRC8A,-0.4937781112044852,12.915695135079249,-0.4974103840143048,0.2474170901252582,6.737648400712502e-08,0.08485463119968063
5655,LRRC8B,-0.45077989733593193,11.78029149358087,-0.32440910577062054,0.10524126790689367,0.0007349272339366003,0.1295107638528804
5656,LRRC8D,0.09478635601823236,8.578339699751965,0.05220680805414638,0.0027255508072024834,0.5968624948088315,0.1786518098449948
5657,LRRC8E,-0.38264889150869147,10.88372669106237,-0.6239314592352155,0.38929046582338545,1.1575786878329045e-12,0.04722395034100148
5658,LRRCC1,-0.21670639831482633,10.647521359867737,-0.19169630370513752,0.03674747285421232,0.050113102780559554,0.10932247655174678
5659,LRRFIP1,-0.07833502257602257,9.972639963450217,-0.07679369610831721,0.005897271761976574,0.4361962825908442,0.10021377511311273
5660,LRRFIP2,0.3770377159029423,6.735498819857012,0.3667917877340746,0.13453621554915846,0.00011882484564998123,0.09422605954594432
5661,LRRK1,-0.03706111650681904,9.551923852792799,-0.033703997444420875,0.0011359594437335288,0.7328581459843095,0.10828583819379121
5662,LRRK2,-0.12889736051573195,9.732271449117668,-0.10818909990295578,0.011704881337811746,0.2719574231613941,0.1167038623531216
5663,LRRN2,0.4425685384325173,7.7824497141791085,0.4509836512509008,0.2033862536955941,1.3792221345106727e-06,0.0863028275290535
5664,LRRN3,0.2865642284830096,8.511004991331635,0.28326821815076014,0.08024088341430664,0.0034102538422447304,0.0955966259917036
5665,LSAMP,-0.19075482135840163,9.964825412495268,-0.32020388013096107,0.10253052485092289,0.0008685643539444927,0.05560836986672592
5666,LSG1,-0.7356048214946038,14.638892779971318,-0.5345963417045442,0.2857932485638818,4.25188089549373e-09,0.11458082579376828
